url,domain,path_pattern,guessed_type,lastmod,source
https://support.my.uq.edu.au/app/answers/detail/a_id/2535/~/im-having-trouble-logging-in%2C-what-should-i-do%3F,support.my.uq.edu.au,/app/,faq,2026-04-02T15:24:59+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/3095/~/how-do-i-complete-the-oral-exam-date-and-time-polling-task%3F,support.my.uq.edu.au,/app/,faq,2022-08-31T02:20:51+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/3304/~/what-is-secat%2F-setutor%3F,support.my.uq.edu.au,/app/,faq,2025-03-03T09:12:59+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/3311/~/how-do-i-send-the-secat%2F-setutor-survey-links-to-my-students%3F,support.my.uq.edu.au,/app/,faq,2025-03-03T10:43:15+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/3305/~/when-and-how-are-the-secat-and-setutor-surveys-administered%3F,support.my.uq.edu.au,/app/,faq,2025-03-03T10:32:53+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/3302/~/how-can-i-check-my-secat-or-setutor-survey-response-rate%3F,support.my.uq.edu.au,/app/,faq,2025-03-03T09:08:13+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/3309/~/how-can-i-request-the-removal-of-abusive%2C-malicious%2C-or-discriminatory-comments,support.my.uq.edu.au,/app/,faq,2025-03-03T10:37:07+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/3308/~/my-students-responded-to-my-secat%2F-setutor-survey.-why-did-i-not-receive-an,support.my.uq.edu.au,/app/,faq,2025-03-03T10:36:20+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/3363/~/setting-up-okta-mfa,support.my.uq.edu.au,/app/,faq,2026-06-09T09:12:08+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/3097/~/can-i-enrol-after-census-date%3F,support.my.uq.edu.au,/app/,faq,2022-06-08T15:38:27+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/3140/~/i-receive-authorised-access-required-or-403-access-request-when-attempting,support.my.uq.edu.au,/app/,faq,2026-04-30T11:00:07+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2976/~/how-do-i-request-an-exemption-from-an-online-exam-late-submission-penalty%3F,support.my.uq.edu.au,/app/,faq,2023-10-01T01:07:13+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/72/~/how-can-i-get-help-with-my-timetable%3F,support.my.uq.edu.au,/app/,faq,2022-07-01T02:58:25+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2509/~/how-do-i-remove-or-forget-a-wifi-network%3F,support.my.uq.edu.au,/app/,faq,2024-12-06T09:15:42+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/3355/~/room-bookings-at-uq,support.my.uq.edu.au,/app/,faq,2026-04-10T12:33:19+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/3168/~/how-do-i-activate-duo-mfa-on-my-mobile-device%3F,support.my.uq.edu.au,/app/,faq,2026-05-22T11:41:31+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/67/~/how-do-i-get-my-student-username-and-password%3F,support.my.uq.edu.au,/app/,faq,2023-11-20T12:55:20+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2862/~/how-do-i-configure-and-access-my-computers-local-storage-on-my-virtual-desktop%3F,support.my.uq.edu.au,/app/,faq,2026-04-02T15:32:41+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/233/~/what-is-a-gpa-%28grade-point-average%29-and-how-can-i-calculate-my-gpa%3F,support.my.uq.edu.au,/app/,faq,2021-05-18T14:25:18+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2545/~/how-do-i-pin-and-unpin-applications-on-my-computer%3F,support.my.uq.edu.au,/app/,faq,2025-12-01T00:19:55+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/3307/~/where-and-how-can-i-access-my-secat%2F-setutor-survey-evaluation-reports%3F,support.my.uq.edu.au,/app/,faq,2025-03-03T10:35:18+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/1601/~/is-smoking-permitted-at-the-residential-colleges%3F,support.my.uq.edu.au,/app/,faq,2022-09-13T09:30:18+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/3332/~/which-uq-digital-workspace-desktop-has-the-software-i-need%3F,support.my.uq.edu.au,/app/,faq,2026-02-24T11:11:41+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/3310/~/are-secat-and-setutor-responses-confidential%3F,support.my.uq.edu.au,/app/,faq,2025-03-03T10:38:08+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2935/~/should-i-submit-my-immunisation-record-forms-even-if-i-have-not-completed-all,support.my.uq.edu.au,/app/,faq,2025-07-09T15:03:43+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2102/~/what-do-academic-advisors-do-and-how-can-i-make-an-appointment-with-one%3F,support.my.uq.edu.au,/app/,faq,2025-12-01T00:19:55+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/1604/~/what-happens-if-i-refuse-to-stop-smoking-when-im-asked-to%3F,support.my.uq.edu.au,/app/,faq,2022-09-13T09:30:18+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2514/~/how-do-i-update-passwords-on-my-phone-or-tablet%3F,support.my.uq.edu.au,/app/,faq,2026-04-02T15:20:21+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/1308/~/why-cant-i-add-a-course-in-mysi-net%3F,support.my.uq.edu.au,/app/,faq,2023-09-24T18:32:25+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/3176/~/how-do-i-activate-mfa-for-multiple-accounts%3F,support.my.uq.edu.au,/app/,faq,2026-06-04T10:07:34+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2538/~/how-do-i-clear-my-browser-history-%28including-cookies-and-cache%29%3F,support.my.uq.edu.au,/app/,faq,2025-12-06T00:13:41+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2716/~/how-do-i-duo-mfa-if-i-forget-my-device%3F,support.my.uq.edu.au,/app/,faq,2026-05-22T11:54:21+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2945/~/what-can-i-do-if-i-am-not-immune-to-hepatitis-b-even-though-ive-had-a-full,support.my.uq.edu.au,/app/,faq,2025-07-09T15:22:46+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2996/~/how-many-people-can-attend-a-zoom-meeting-or-webinar%3F,support.my.uq.edu.au,/app/,faq,2026-04-02T15:49:37+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2423/~/what-is-my-confirmation-of-enrolment-%28coe%29-number%3F,support.my.uq.edu.au,/app/,faq,2023-02-08T13:53:14+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/717/~/when-are-exam-results-released-and-where-can-i-view-my-grades%3F,support.my.uq.edu.au,/app/,faq,2025-01-14T16:30:08+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/3276/~/how-do-i-change-the-resolution-size-of-an-image-on-a-windows-pc%3F,support.my.uq.edu.au,/app/,faq,2023-11-17T12:53:25+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2794/~/when-should-i-start-looking-for-accommodation-in-brisbane%3F,support.my.uq.edu.au,/app/,faq,2023-03-15T09:49:33+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/1614/~/what-is-considered-full-time-study%3F,support.my.uq.edu.au,/app/,faq,2025-12-11T00:15:01+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2598/~/what-is-the-difference-between-credit-and-exemption%3F,support.my.uq.edu.au,/app/,faq,2024-03-13T10:30:08+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2706/~/what-happens-if-i-dont-register-a-device-for-duo-mfa%3F,support.my.uq.edu.au,/app/,faq,2026-05-22T11:44:24+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/3315/~/how-do-i-use-my-secat%2F-setutor-evaluation-reports-to-improve-my-course%2F,support.my.uq.edu.au,/app/,faq,2025-03-03T10:55:51+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2944/~/why-do-i-need-to-provide-hepatitis-b-dose-dates-as-well-as-blood-test-results,support.my.uq.edu.au,/app/,faq,2025-07-09T15:19:32+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2372/~/what-does-%E2%80%98prerequisite%E2%80%99-mean-in-a-course-profile%3F,support.my.uq.edu.au,/app/,faq,2024-03-13T10:30:08+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/3312/~/i-cant-access-my-secat%2F-setutor-survey%2C-what-do-i-do%3F,support.my.uq.edu.au,/app/,faq,2025-03-03T10:44:11+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/1920/~/as-an-international-student%2C-if-i-interrupt-my-studies-can-i-stay-in-australia%3F,support.my.uq.edu.au,/app/,faq,2025-12-01T00:19:55+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2053/~/what-is-a-testamur%2C-award-certificate-or-degree-certificate%3F,support.my.uq.edu.au,/app/,faq,2021-06-03T15:07:06+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/3209/~/how-do-i-print-from-my-own-device-on-campus%3F,support.my.uq.edu.au,/app/,faq,2026-02-02T12:46:58+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/1166/~/can-the-public-use-uq-librarys-facilities-at-st-lucia%3F,support.my.uq.edu.au,/app/,faq,2026-03-19T09:46:00+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/1113/~/who-is-authorised-to-certify-copies-of-documents%3F,support.my.uq.edu.au,/app/,faq,2022-07-01T02:58:25+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2689/~/when-are-the-scheduled-scan-times-for-the-antivirus-software-on-my-uq-computer%3F,support.my.uq.edu.au,/app/,faq,2026-04-02T15:50:08+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/238/~/how-do-i-request-an-extension-for-my-assessment%3F,support.my.uq.edu.au,/app/,faq,2021-05-18T14:25:18+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/354/~/what-courses-does-uq-offer-over-summer-%28december-to-february-in-australia%29%3F,support.my.uq.edu.au,/app/,faq,2025-12-01T00:19:55+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2863/~/how-do-i-transfer-files-between-my-computer-and-the-web-browser-virtual-desktop%3F,support.my.uq.edu.au,/app/,faq,2026-04-02T15:32:05+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2685/~/i-think-antivirus-software-is-causing-my-uq-computer-to-run-slow.-what-can-i-do%3F,support.my.uq.edu.au,/app/,faq,2026-04-02T15:47:39+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2371/~/what-is-a-practical-or-prac%3F,support.my.uq.edu.au,/app/,faq,2025-04-16T12:32:24+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/290/~/what-is-swotvac-and-when-is-it%3F,support.my.uq.edu.au,/app/,faq,2022-07-01T02:58:25+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/1922/~/what-is-the-difference-between-withdrawing-and-interrupting-when-it-comes-to-my,support.my.uq.edu.au,/app/,faq,2024-09-25T01:28:55+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2422/~/does-class-attendance-count-towards-the-grade-for-my-course%3F,support.my.uq.edu.au,/app/,faq,2025-01-14T16:30:08+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/1681/~/what-is-a-bridging-program%3F,support.my.uq.edu.au,/app/,faq,2023-10-01T01:07:13+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/74/~/what-are-electives%3F,support.my.uq.edu.au,/app/,faq,2025-12-01T00:19:55+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/3325/~/how-do-i-save-my-microsoft-forms-data%3F,support.my.uq.edu.au,/app/,faq,2025-03-26T00:33:20+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2970/~/i-am-an-international-student.-can-i-have-the-relevant-immunisations-and,support.my.uq.edu.au,/app/,faq,2025-07-14T09:40:47+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2930/~/i-have-not-been-able-to-find-all-my-vaccination-records.-will-i-need-to-repeat,support.my.uq.edu.au,/app/,faq,2025-07-09T14:45:55+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/1031/~/i-want-to-take-a-break-from-my-studies.-what-should-i-do%3F,support.my.uq.edu.au,/app/,faq,2024-09-25T01:28:55+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/296/~/how-can-i-start-studies-in-a-program-again-after-deferring-or-interrupting-my,support.my.uq.edu.au,/app/,faq,2024-09-25T01:28:55+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/1223/~/what-is-the-medical-college-admission-test-%28mcat%29%3F,support.my.uq.edu.au,/app/,faq,2021-11-24T14:07:05+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/1091/~/how-do-i-change-my-password%3F,support.my.uq.edu.au,/app/,faq,2026-04-24T10:39:12+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/548/~/where-do-i-find-the-course-profile-for-my-course%3F,support.my.uq.edu.au,/app/,faq,2023-06-03T01:31:21+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/3333/~/how-do-i-change-a-teams-name-in-microsoft-teams%3F,support.my.uq.edu.au,/app/,faq,2025-08-13T01:21:15+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/295/~/what-is-meant-by-interruption-to-studies%3F,support.my.uq.edu.au,/app/,faq,2024-09-25T01:28:55+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/3365/~/graphpad-prism-licensing-changes-for-2026,support.my.uq.edu.au,/app/,faq,2025-11-21T12:24:15+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/329/~/what-is-the-census-date%3F,support.my.uq.edu.au,/app/,faq,2025-01-07T14:55:33+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/3081/~/what-software-is-available-on-the-uq-digital-workspace%3F,support.my.uq.edu.au,/app/,faq,2025-11-26T11:45:54+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/76/~/what-do-i-do-if-i-cant-sit-my-exam%3F,support.my.uq.edu.au,/app/,faq,2023-10-01T01:07:13+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/64/~/how-can-i-get-a-letter-confirming-that-im-a-student-at-uq%3F,support.my.uq.edu.au,/app/,faq,2023-10-01T01:07:13+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/3088/~/what-can-i-do-if-im-having-problems-connecting-on-the-uq-digital-workspace%3F,support.my.uq.edu.au,/app/,faq,2026-03-13T12:51:51+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/1619/~/what-is-a-graduate-diploma%3F,support.my.uq.edu.au,/app/,faq,2024-03-13T10:30:08+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2510/~/i-cant-connect-to-wifi-on-campus.-what-should-i-do%3F,support.my.uq.edu.au,/app/,faq,2025-09-03T11:19:30+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/3359/~/how-do-i-open-an-incognito-%28private-browsing%29-window-in-the-most-common,support.my.uq.edu.au,/app/,faq,2025-12-06T00:13:41+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/217/~/what-is-qtac%3F,support.my.uq.edu.au,/app/,faq,2023-10-01T01:07:13+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/1104/~/what-do-i-do-after-accepting-my-offer%3F,support.my.uq.edu.au,/app/,faq,2024-11-15T16:18:36+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/1605/~/who-will-be-policing-the-smoke-free-uq-initiative%3F,support.my.uq.edu.au,/app/,faq,2022-09-13T09:30:18+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2511/~/i-changed-my-password-and-now-outlook-doesnt-work%2C-what-should-i-do%3F,support.my.uq.edu.au,/app/,faq,2026-04-02T15:19:04+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/696/~/where-can-i-see-my-exam-results%3F,support.my.uq.edu.au,/app/,faq,2025-01-14T16:30:08+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2084/~/how-can-i-prepare-for-the-casper-test%3F,support.my.uq.edu.au,/app/,faq,2023-10-01T01:07:13+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2690/~/how-do-i-do-a-manual-scan-with-the-antivirus-software-on-my-uq-computer%3F,support.my.uq.edu.au,/app/,faq,2024-01-01T00:18:43+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2929/~/how-do-i-access-my-previous-immunisation-records%3F,support.my.uq.edu.au,/app/,faq,2025-07-09T14:44:53+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/1251/~/how-can-i-get-a-degree-completion-statement%3F,support.my.uq.edu.au,/app/,faq,2024-11-18T00:19:56+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/1217/~/can-i-enrol-in-a-course-that-is-not-within-my-program%3F,support.my.uq.edu.au,/app/,faq,2021-05-18T14:25:18+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/1181/~/when-will-i-know-the-outcome-of-my-request-for-an-assignment-extension%3F,support.my.uq.edu.au,/app/,faq,2021-11-17T01:30:18+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2648/~/should-i-install-the-32-bit-or-64-bit-version-of-office-365-on-my-personal,support.my.uq.edu.au,/app/,faq,2025-12-01T00:19:55+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2152/~/what-letters-can-i-add-after-my-name-once-i-graduate%3F,support.my.uq.edu.au,/app/,faq,2021-06-03T15:07:06+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/965/~/what-is-the-difference-between-the-32-unit%2C-24-unit-and-16-unit-masters,support.my.uq.edu.au,/app/,faq,2023-10-01T01:07:13+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2717/~/what-do-i-do-if-ive-lost-my-phone-or-duo-mfa-enabled-device%3F,support.my.uq.edu.au,/app/,faq,2026-05-22T11:54:50+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/505/~/how-do-i-get-feedback-on-my-exam%3F,support.my.uq.edu.au,/app/,faq,2025-12-01T00:19:55+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/1919/~/as-an-international-student%2C-if-i-withdraw-from-my-studies-how-long-will-i-be,support.my.uq.edu.au,/app/,faq,2025-12-01T00:19:55+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/510/~/where-can-i-find-a-justice-of-the-peace-%28jp%29-or-a-commissioner-for-declarations,support.my.uq.edu.au,/app/,faq,2025-12-01T00:19:55+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/3364/~/about-okta-mfa,support.my.uq.edu.au,/app/,faq,2026-05-28T01:11:50+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2212/~/im-going-on-holidays-and-don%E2%80%99t-want-to-pay-for-my-permit-parking.-what-can-i,support.my.uq.edu.au,/app/,faq,2020-08-24T12:07:31+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/3046/~/what-happens-to-my-uq-student-email-if-im-not-enrolled-or-after-i-graduate%3F,support.my.uq.edu.au,/app/,faq,2024-12-28T00:15:02+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/498/~/what-is-a-semester%3F,support.my.uq.edu.au,/app/,faq,2021-05-18T14:25:18+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/1184/~/how-does-my-equals-work%3F,support.my.uq.edu.au,/app/,faq,2022-07-01T02:58:25+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/3169/~/how-do-i-set-up-duo-mfa-if-my-device-is-not-compatible-with-duo%2C-or-if-i-want,support.my.uq.edu.au,/app/,faq,2026-05-22T11:42:16+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2055/~/what-is-the-difference-between-undergraduate-and-postgraduate-programs%3F,support.my.uq.edu.au,/app/,faq,2024-03-13T10:30:08+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/69/~/how-do-i-transfer-credit-for-previous-studies-undertaken-at-another-university%3F,support.my.uq.edu.au,/app/,faq,2022-06-08T01:42:05+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2377/~/what-is-the-program-and-course-catalogue%3F,support.my.uq.edu.au,/app/,faq,2024-03-13T10:30:08+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/1840/~/what-is-a-qualification%3F,support.my.uq.edu.au,/app/,faq,2021-05-18T14:25:18+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/633/~/what-sports-clubs-are-at-uq%3F,support.my.uq.edu.au,/app/,faq,2025-12-01T00:19:55+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/868/~/can-international-students-at-uq-go-on-exchange%3F,support.my.uq.edu.au,/app/,faq,2023-04-13T10:22:45+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2386/~/can-i-get-a-discount-on-my-fees%3F,support.my.uq.edu.au,/app/,faq,2025-01-14T16:30:08+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2842/~/how-do-i-check%C2%A0what-version-of-zoom-is-installed-on-my-device%3F,support.my.uq.edu.au,/app/,faq,2026-04-02T15:46:39+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/1056/~/how-do-i-access-the-librarys-online-resources%3F,support.my.uq.edu.au,/app/,faq,2025-12-03T00:14:57+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/890/~/am-i-an-international-or-domestic-applicant%3F,support.my.uq.edu.au,/app/,faq,2019-10-01T01:14:25+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/1316/~/how-do-i-select-my-major-or-change-my-major-%28add-or-change-my-plan-in-si-net%29%3F,support.my.uq.edu.au,/app/,faq,2025-02-01T00:31:47+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/3089/~/how-do-i-map-my-student-home-drive-on-my-computer%3F,support.my.uq.edu.au,/app/,faq,2026-04-02T15:39:26+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/1106/~/do-i-have-access-to-the-library-during-the-summer-break%3F,support.my.uq.edu.au,/app/,faq,2026-01-29T16:15:47+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/1182/~/when-asking-for-an-assignment-extension-or-a-deferred-exam%2C-what-should-i-do-if,support.my.uq.edu.au,/app/,faq,2023-10-01T01:07:13+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2784/~/who-is-available-to-help-me-with-more-personal-matters%3F,support.my.uq.edu.au,/app/,faq,2023-01-11T09:47:52+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2091/~/how-can-i-get-help-completing-an-extend-studies-and-new-confirmation-of,support.my.uq.edu.au,/app/,faq,2024-09-09T15:00:08+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/1237/~/if-i-apply-for-a-masters-by-coursework-program-and-my-gpa-is-not-high-enough%2C,support.my.uq.edu.au,/app/,faq,2023-10-01T01:07:13+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/1509/~/what-is-a-course-profile%3F,support.my.uq.edu.au,/app/,faq,2024-03-13T10:30:08+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/3298/~/what-is-my-uq-email-address-if-i-studied-prior-to-2024%3F,support.my.uq.edu.au,/app/,faq,2024-12-22T00:15:17+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2877/~/how-do-i-update-to-the-latest-version-of-zoom%3F,support.my.uq.edu.au,/app/,faq,2026-04-02T15:44:46+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/1183/~/what-is-sap%3F,support.my.uq.edu.au,/app/,faq,2023-01-11T09:44:32+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/1938/~/how-can-i-get-help-completing-an-extension-of-assessment-due-date-form%3F,support.my.uq.edu.au,/app/,faq,2021-10-18T09:18:58+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/1996/~/how-do-i-contact-uq-security-for-general-enquiries%3F,support.my.uq.edu.au,/app/,faq,2020-08-24T12:07:31+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2086/~/can-i-sit-the-casper-test-more-than-once%3F,support.my.uq.edu.au,/app/,faq,2023-10-01T01:07:13+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2925/~/how-do-i-connect-to-the-vpn-before-i-log-into-my-uq-windows-computer%3F,support.my.uq.edu.au,/app/,faq,2026-05-07T14:47:50+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/1506/~/what-is-a-course-coordinator%3F,support.my.uq.edu.au,/app/,faq,2024-03-13T10:30:08+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/1921/~/who-can-i-contact-for-visa-advice%3F,support.my.uq.edu.au,/app/,faq,2022-06-30T01:51:58+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/1615/~/what-is-considered-part-time-study%3F,support.my.uq.edu.au,/app/,faq,2024-03-13T10:30:08+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/1695/~/how-do-i-renew-my-student-id-card%3F,support.my.uq.edu.au,/app/,faq,2025-12-01T00:19:55+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/39/~/can-i-attend-a-later-graduation-ceremony%3F,support.my.uq.edu.au,/app/,faq,2025-11-06T09:39:36+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/2179/~/i-missed-my-exam.-can-i-apply-for-a-deferred-exam%3F,support.my.uq.edu.au,/app/,faq,2023-10-01T01:07:13+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/1314/~/what-do-i-do-if-my-assignment-is-late%3F,support.my.uq.edu.au,/app/,faq,2021-05-18T14:25:18+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/3319/~/how-do-i-use-company-portal%3F,support.my.uq.edu.au,/app/,faq,2025-07-01T02:16:38+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/622/~/what-is-honours%3F-how-can-i-do-honours%3F,support.my.uq.edu.au,/app/,faq,2021-11-17T01:30:18+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/676/~/what-is-a-commonwealth-supported-place-%28csp%29-and-am-i-eligible%3F,support.my.uq.edu.au,/app/,faq,2025-01-14T16:30:08+10:00,sitemap
https://support.my.uq.edu.au/app/answers/detail/a_id/352/~/can-i-commence-study-at-uq-mid-year%3F-what-programs-are-available%3F,support.my.uq.edu.au,/app/,faq,2026-05-20T11:11:16+10:00,sitemap
